"","estc_ids","title_1","title_2","pub_year","work_id"
"372","R202610","['A letter from the Lord Deputy-General of Ireland, unto the Honorable William Lenthal Esq; Speaker of the Parliament of England;']","['concerning the rendition of the city of Limerick: together with the articles formerly offered, and the articles upon which the same was surrendred: as also a particular of the persons excepted, the ammunition and ordnance in the town delivered upon the surrender of the said city. Friday the 28th of November, 1651. Ordered by the Parliament, that the letter from the Deputy-General of Ireland, and articles, together with the particulars inclosed, be forthwith printed and published; and read by the ministers on the day appointed for thanks to be given in the several congregations. Hen: Scobell, Cleric. Parliamenti.']",1651,"113113-a letter from lord deputy-general of ireland unto honorable william lenthal speaker of parliament of england concerning rendition of city of limerick together with articles formerly offered and articles upon which same was surrendred as also particular of persons excepted ammunition and ordnance in town delivered upon surrender of said city"
"373","R40771","['The whole book of Psalms:']","['collected into English meeter, by Thomas Sternhold, John Hopkins, and others. Set forth and allowed to be sung in all churches, of all the people together, before and after morning and evening prayer; and also before and after sermons, and moreover in private houses for their godly solace and comfort: laying apart all ungodly songs and ballads, which tend onely to the nourishment of vice, and corrupting of youth.']",1654,NA
"374","R209383","['An Act for probate of vvills, and granting administrations·']","NA",1653,NA
"375","R211302","['An order of His Highness, with the advice and consent of His Privy Council, for continuing the Committee for the Army;']","['and for the more orderly paiment, and issuing forth of the three moneths assessment of sixty thousand pounds by the moneth, commencing the 25th of March 1657. At the council at Whitehall, the 14th of July 1657.']",1657,"71900-orders in council 1657-07-14"
"376","R33330","['Saturday the 30th day of August. 1651. The Parliament having received intelligence of the taking of the castle of Sterling in Scotland ...']","NA",1651,NA
"377","R209329","['An Act appointing a committee for the Army, and treasurers at vvars.']","['Friday the second of January, 1651. Ordered by the Parliament, that the Act passed yesterday for appointing a committee for the Army and treasurers at wars, be forthwith printed and published. Hen. Scobell, Cleric. Parliament.']",1652,NA
"378","R210105","['The golden grove, or, A manuall of daily prayers and letanies, fitted to the dayes of the week.']","['Containing a short summary of what is to be believed, practised, desired. Also festival hymns, according to the manner of the ancient church. The fourth edition. Composed for the use of the devout, especially of younger persons, by Jer. Taylor D.D.']",1659,"14386-golden grove or manuall of daily prayers and letanies fitted to dayes of week containing short summary of what is to be believed practised desired"
"379","R176528","['The Psalter or Psalms of David.']","['According to the new translation of the English Bible·']",1660,NA
"380","R208316","['An Act for holding an assize for the County of Lancaster.']","['Friday, August 5. 1659. Ordered by the Parliament, that this Act be forthwith printed and published. Tho. St Nicholas, Clerk of the Parliament.']",1659,NA
"381","R21719","['An act for continuing and establishing the subsidie of tunnage and poundage,']","['and for reviving an Act for the better packing of butter, and redress of abuses therein. At the Parliament begun at Westminster the 17th day of September, anno Domini 1656.']",1657,NA
"382","R30985","['The draught of an act for county registers, wills and administrations']","['and for preventing inconvenience, delay, charge and irregularity in chancery and common law (as well in common pleas as criminal and capital causes : and for settling county judicatures, gardians of orphans, courts of appeal, county treasurers and work-houses, : with tables of fees, and short forms of declarations.']",1653,NA
"383","R17438","['An Act for appointing commissioners for bringing in the arrears of the revenue due to the Commonwealth.']","NA",1659,NA
"384","R209423","['An Act for regulating the making of stuffs in Norfolk and Norwich.']","['Saturday the 12th of November, 1653. Ordered by the Parliament, that this act be forthwith printed and published. Hen: Scobell, Clerk of the Parliament.']",1653,NA
"385","R209366","['An Act for constituting commissioners for ordering and managing the affairs of the Admiralty and Navy.']","['Tuesday the 14th of December, 1652. Ordered by the Parliament, that this Act be forthwith printed and published. Hen: Scobell, Cleric. Parliamenti.']",1652,NA
"386","R206724","['Two declarations of the Parliament of the commonwealth of England concerning Scotland.']","['Together with several proceedings of the commissioners appointed by the Parliament for ordering and managing affairs in Scotland.']",1652,NA
"387","R209424","['An Act for the establishing an High Court of Justice.']","['Together with 1. An act prohibiting the proclaiming of any person to be king over England or Ireland, or the dominions thereof. 2. An act declaring what offences shall be adjudged treason. 3. An another act declaring what offences shall be adjudged treason. 4. An act for a seal of the Parliament of the Commonwealth of England. Tuesday the 22th of November, 1653. Ordered by the Parliament, that this act passed yesterday, entituled, An act for the establishing an High Court of Justice, be forthwith printed and published: and that the several other acts therein mentioned be printed therewith. Hen: Scobell, Clerk of the Parliament.']",1653,NA
"388","R211168","['A declaration of the Parliament assembled at Westminster.']","['Whereas the Parliament of this Commonwealth having, through the eminent favour and mercy of God, sate many years in the performance of the trust reposed in them by the people, ...']",1659,NA
"389","R209404","['An Act for continuance of the receipts of excize until the twenty ninth of December, 1653.']","NA",1653,NA
"390","R205458","['An Act appointing commissioners for sequestrations.']","['Tuesday, August 2. 1659. Ordered by the Parliament, that this Act be forthwith printed and published. Tho. St Nicholas Clerk of the Parliament.']",1659,NA
"391","R209336","['An Act for the better and more effectual discovery and prosecution of thieves and high-way men.']","NA",1652,NA
"392","R211032","['An Act for the better observation of the Lords-day.']","['At the Parliament begun at Westminster the 17th day of September, an. Dom. 1656.']",1657,NA
"393","R211312","['An Act to prevent the killing of deer.']","NA",1651,NA
"394","R27826","['Instructions agreed upon in Parliament for commissioners, for surveying the forest of Sherwood;']","['the forest, or chase of Needwood; the forest, or chase of Kingswood; the forest, or chase of Ashdown, or Lancaster great Park; and Endfield Chase. In pursuance of an Act of this present Parliament, entituled, An Act and declaration, touching several Acts and ordinances made since the twentieth of April 1653. and before the third of September 1654. and other Acts, &amp;c. At the Parliament begun at Westminster the 17th day of September, An. Dom. 1656.']",1657,NA
