"","estc_ids","title_1","title_2","pub_year","work_id"
"401","R203430","['Mans duty in magnifying Gods work·']","['Discovered in a sermon preached before the Parliament, Octob· 8· 1656. Being appointed as a day of publick thanks-giving, for the great victory obtained by a part of the navy belonging unto this Common-wealth, against the Spanish-fleet, i its return from the West-Indies. By Iohn Rowe, preacher of the Word at the Abbey-Church in Westminster.']",1656,"124625-mans duty in magnifying gods work· discovered in sermon preached before parliament octob· 8· 1656"
"402","R209374","['One sheet for the ministry, against the malignants of all sorts. By Richard Baxter.']","NA",1657,"23135-one sheet for ministry against malignants of all sorts by richard baxter "
"403","R13573","['One sheet against the Quakers· By Richard Baxter.']","NA",1657,"23135-one sheet for ministry against malignants of all sorts by richard baxter "
"404","R208654","['Refractoria disputatio: or, The thwarting conference,']","['in a discourse between Thraso, one of the late Kings colonels. Neutralis, a sojourner in the city. Prelaticus, a chaplain to the late King. Patriotus, a well-willer to the Parliament. All of them differently affected, and disputing on the subjects inserted after the epistle, on the dissolution of the late Parliament, and other changes of state.']",1654,"195844-refractoria disputatio or thwarting conference in discourse between thraso one of kings colonels"
"405","R208842","['An examination of the political part of Mr. Hobbs his Leviathan. By George Lawson, rector of More in the county of Salop.']","NA",1657,"63179-an examination of political part of mr hobbs his leviathan by george lawson rector of more in county of salop "
"406","R17263","['A second sheet for the ministry']","['iustifying our calling against Quakers, seekers, and papists and all that deny us to be the ministers of Christ. By Richard Baxter.']",1657,"117423-a second sheet for ministry iustifying our calling against quakers seekers and papists and all that deny us to be ministers of christ"
"407","R209214","['Gildas salvianus; the first part: i.e. = the reformed Pastor.']","['Shewing the nature of the pastoral work; especially in private instruction and catechizing. With an open confession of our too open sins. Prepared for a day of humiliation kept at Worcester, Decemb. 4. 1655. by the ministers of that county, who subscribed the agreement for catechizing and personal instruction, at their entrance upon that work. By their unworthy fellow-servant Richard Baxter. Teacher of the church at Kederminster.']",1656,"14687-gildas salvianus"
"408","R172211","['Poole. 1656. An almanack and prognostication or the country-mans counsellor for health and husbandry, for the year of our Lord. 1656.']","['Fitted (in plain English terms) for the apprehension of the weak, yet serviceable for the finest wits, and best capacities. By John Pool, gent. student in theo-philosophy and physick.']",1656,"83153-poole 1656 almanack and prognostication or country-mans counsellor for health and husbandry for year of our lord 1656 fitted in plain english terms for apprehension of weak yet serviceable for finest wits and best capacities"
"409","R28802","['Mysterium &amp; medulla Bibliorum.']","['The mysterie and marrow of the Bible: viz. Gods covenants with man, in the first Adam, before the fall: and in the last Adam Iesus Christ, after the fall; from the beginning to the end of the world; unfolded &amp; illustrated in positive aphorisms &amp; their explanations. Wherein the general nature, several kinds, ... of all Gods holy covenants, ... together with their peculiar terms, occasions, author, ... are largely and familiarly expounded: the blessed person and office of Jesus Christ, ... is described: many choice fundamental points of Christianity, are explained: sundry practical questions, ... are resolved: ... and in all, the great supernatural mystery of the whole sacred Bible, touching Gods ... salvation of sinners by Jesus Christ through faith, ... is disclosed and un-veiled. By Francis Roberts, M.A. pastor of th Church at Wrington, in the county of Sommerset.']",1657,"133797-mysterium and medulla bibliorum mysterie and marrow of bible viz"
"410","R208914","['A winding-sheet for popery. By Richard Baxter, Catholick.']","NA",1657,"23125-a winding sheet for popery"
"411","R6521","['Astræa, or, True loves myrrour.']","['A pastoral. Composed by Leonard Willan, Gent.']",1651,"114752-astraea or true loves myrrour pastoral"
"412","R469133","['The vain religion of the formal hypocrite,']","['and the mischief of an unbridled tongue (as against religion, rulers, or dissenters) described, in several sermons, preached at the Abby in Westminster, before many Members of the Honourable House of Commons. 1660. And the fools prosperity, the occasion of his destruction: a sermon preached at Coven-Garden sic. Both published to heal the effects of some hearers misunderstandings and misreports. By Richard Baxter.']",1660,"47752-vain religion of formal hypocrite and mischief of unbridled tongue as against religion rulers or dissenters described in several sermons preached at abby in westminster before many members of honourable house of commons"
"413","R229939","['White, 1655.']","['A new almanack and prognostication for the year of our Lord God, 1655. Being the third after bissextile or leap-year. Wherein is shewed the natural inclination of the air, and judgement of the weather, according to the aspects of the planets, and positions of the stars. With other rules, tables, and directions, convenient in such a work to be noted.']",1655,"105677-white 1655 new almanack and prognostication for year of our lord god 1655"
