"","estc_ids","title_1","title_2","pub_year","work_id"
"555","R235125","['A discourse concerning the gift of prayer:']","['shevving what it is, wherein it consists, and how far it is attainable by industry, with divers useful and proper directions to that purpose, both in respect of matter, method, expression. By John Wilkins, D.D. Whereunto may be added, Ecclesiastes: or, A discourse concerning the gift of preaching, by the same authour.']",1655,"2270-a discourse concerning gift of prayer shewing what it is wherein it consists and how far it is attainable"
"556","R210438","['Learnings foundation firmly laid, in a short method of teaching to read English,']","['more exact and easie then ever was yet published by any: comprehending all things necessary for the perfect and speedy attaining of the same. Whereby any one of discretion may be brought to read the Bible truly in the space of a month, though he never knew letter before. The truth whereof hath been confirmed by manifold experience. By George Robertson, schoolmaster between the two north-doors of Pauls, in the new buildings.']",1651,"43522-learnings foundation firmly laid in short method of teaching to read english more exact and easie then ever was yet published by any comprehending all things necessary for perfect and speedy attaining of same"
"557","R22209","['Gods anger, and Mans comfort.']","['Two sermons, preached and published by Tho. Adams.']",1652,"34841-gods anger and mans comfort two sermons preached and published by tho"
"558","R469107","['A discourse concerning the gift of prayer:']","['shewing what it is, wherein it consists, and how far it is attainable by industry, with divers useful and proper directions to that purpose, both in respect of matter, method, expression. By John Wilkins, D.D. Whereunto may be added, Ecclesiastes: or, A discourse concerning the gift of preaching, by the same authour.']",1655,"2270-a discourse concerning gift of prayer shewing what it is wherein it consists and how far it is attainable"
"559","R234619","['Two brief meditations']","['I. Of magnanimitie under crosses: II. of acquaintance with God. By E.W. Esquire.']",1653,"23511-two brief meditations i"
"560","R33790","['The vvorks of the learned and faithful minister of Gods word, Mr. William Fenner,']","['sometime Fellow of Pembroke-Hall in Cambridg, and rector of Rochford in Essex, in four treaties, viz. 1 Wilfull impenitency, 2 Of conscience, 3 Of the affections, 4 Christs alarm to drowsie saints. Finished by himself, and published by his over-seers. To which is annexed his catechism on the Creed, Lords prayer, and X. Commandments.']",1651,"60623-vvorks of learned and faithful minister of gods word mr william fenner sometime fellow of pembroke-hall in cambridg and rector of rochford in essex in four treaties viz"
"561","R38615","['A discourse concerning the gift of prayer:']","['shewing what it is, wherein it consists, and how far it is attainable by industry, with divers useful and proper directions to that purpose, both in respect of matter, method, expression. By John Wilkins, D.D. Whereunto may be added, Ecclesiastes: or, A discourse concerning the gift of preaching; by the same authour.']",1655,"2270-a discourse concerning gift of prayer shewing what it is wherein it consists and how far it is attainable"
"562","R208563","['An exercitation concerning the nature of forgivenesse of sin.']","['Very necessary (as the author humbly conceiveth) to a right informaion sic, and well grounded decision of sundry controversal points in divinity now depending. Directly intended as an antidote for preventing the danger of antinomian doctrine. And consequently subservient for promoting the true faith of Christ and fear of God, in a godly righteous, and sober life. By Thomas Hotchkis, Master of Arts of C.C.C.C. and minister of Gods word at Stanton by Highworth in the county of Wilts. To which is prefixe Mr. Richard Baxters preface.']",1654,"33747-an exercitation concerning nature of forgivenesse of sin very necessary as author humbly conceiveth to right informaion sic and well grounded decision of sundry controversal points in divinity now depending"
"563","R207423","['The pagan preacher silenced. Or, an answer to a treatise of Mr. John Goodwin, entituled, the pagans debt &amp; dowry.']","['Wherein is discovered the weaknesse of his arguments, and that it doth not yet appear by scripture, reason, or the testimony of the best of his own side, that the heathen who never heard of the letter of the Gospel, are either obliged to, or enabled for the believing in Christ; and that they are either engaged to matrimonial debt, or admitted to a matrimonial dowry. Wherein also is historically discovered, and polemically discussed the doctrin of Universal grace, with the original, growth and fall thereof; as it hath been held forth by the most rigid patrons of it. By Obadiah Howe, A.M. and pastor of Horne-Castle in Lincolnshire. With a verdict on the case depending between Mr. Goodwin and Mr. Howe, by the learned George Kendal, DD.']",1655,"93970-pagan preacher silenced or answer to treatise of mr john goodwin entituled pagans debt and dowry wherein is discovered weaknesse of his arguments and that it doth not yet appear by scripture reason or testimony of best of his own side that heathen who never heard of letter of gospel are either obliged to or enabled for believing in christ and that they are either engaged to matrimonial debt or admitted to matrimonial dowry"
"564","R206965","['Wisdomes judgment of folly.']","['Delivered in a sermon at the spital, in the solemn assembly of the city, on Munday in Easter-week, April XI. A.D. MDCLIII. By Thomas Horton D.D.']",1653,"91535-wisdomes judgment of folly delivered in sermon at spital in solemn assembly of city on munday in easter-week april xi"
"565","R208856","['Sabbatum redivivum: or, The Christian sabbath vindicated,']","['in a full discourse concerning the sabbath and the Lords day. Wherein, whatsoever hath heen sic written of late, for, or against the Christian Sabbath, is exactly, but modestly examined: and the perpetuity of a sabbath deduced, from the grounds of nature, and religious reason. By Dan. Cawdrey, and Herb. Palmer: members of the Assembly of Divines. The second part. Of the fourth commandment of the Decalogue in speciall.']",1651,"10914-sabbatum redivivum"
"566","R206852","['Jesus Christ the mysticall or Gospell sun, sometimes seemingly eclipsed, yet never going down from his people: or, Eclipses spiritualized.']","['Opened in a sermon at Pauls before the Right Honourable the Lord Mayor, aldermen, &amp;c. March 28. 1652. The day before the late solar eclipse. By Fulk Bellers, Master of Arts, and preacher of the Gospel in the city of London.']",1652,"125271-jesus christ mysticall or gospell sun sometimes seemingly eclipsed yet never going down from his people or eclipses spiritualized opened in sermon at pauls before right honourable lord mayor aldermen andc"
