"","estc_ids","title_1","title_2","pub_year","work_id"
"282","R209414","['An Act impowering the committee for the army to state and determine the accompts of all officers and soldiers, and others imployed by them, for moneys by them received from the 26th of March, 1647. until the 25th of July, 1653.']","['Wednesday the 19th of October, 1653. Ordered by the Parliament, that this act be forthwith printed and published. Hen: Scobell, Clerk of the Parliament.']",1653,NA
"283","R212642","['Resolves of the Commons assembled in Parliament, concerning such ministers as shall preach or pray against the present government established by Parliament.']","NA",1649,NA
"284","R208847","['An Act for preventing injuries and wrongs done to merchants at sea, in their persons, ships or goods; and prohibiting mariners from serving under forraign princes or states without license. Die Sabbathi, 13⁰ Aprilis, 1650. Ordered by the Parliament, that this Act be forthwith printed and published. Hen: Scobell, Cleric. Parliamenti.']","NA",1650,NA
"285","R212869","['Resolves of Parliament touching the subscribing to an engagement, by or before the first of January next; and the names of refusers or neglecters to be returned to the Parliament. Die Jovis, 11 Octobr. 1649.']","NA",1649,NA
"286","R207183","['Justification by faith: or, a confutation of that antinomian error, that justification is before faith;']","['being the sum &amp; substance of a sermon preached at Sarum; by Benjamin Woodbridge, minister of Newberry in Barkshire. May 26. 1652. Imprimatur, Edmund Calamy.']",1652,"42762-justification by faith or confutation of that antinomian error that justification is before faith being sum and substance of sermon preached at sarum by benjamin woodbridge minister of newberry in barkshire"
"287","R211958","['An Act constituting Major-General Philip Skippon to be major-general, and commander in chief of all the forces within the city of London, the late lines of communication, and weekly bills of mortality.']","NA",1650,NA
"288","R209286","['An Act for the continuance of the committee for the Army, and treasurers at vvar.']","NA",1651,NA
"289","R200646","['The divine right of church-government and excommunication: or A peaceable dispute for the perfection of the holy Scripture in point of ceremonies and church-government;']","['in which the removal of the Service-book is justifid, the six books of Tho: Erastus against excommunication are briefly examind; with a vindication of that eminent divine Theod: Beza against the aspersions of Erastus, the arguments of Mr. William Pryn, Rich: Hooker, Dr. Morton, Dr. Jackson, Dr. John Forbes, and the doctors of Aberdeen; touching will-worship, ceremonies, imagery, idolatry, things indifferent, an ambulatory government; the due and just power of the magistrate in matters of religion, and the arguments of Mr. Pryn, in so far as they side with Erastus, are modestly discussed. To which is added, a brief tractate of scandal; with an answer to the new doctrine of the doctors of Aberdeen, touching scandal. By Samuel Rutherfurd, Professor of Divinity in the University of St. Andrews in Scotland. Published by authority.']",1646,"118584-divine right of church-government and excommunication or peaceable dispute for perfection of holy scripture in point of ceremonies and church-government in which removal of service-book is justifid six books of tho erastus against excommunication are briefly examind with vindication of that eminent divine theod beza against aspersions of erastus arguments of mr"
"290","R222937","['An Act with further instructions to the treasurers, trustees, contractors, registers, surveyors, and other persons imployed in the sale of the honors, manors and lands belonging to the late King, Queen and Prince; and for the stating of accompts.']","['Die Veneris, 23 Novembr. 1649. Ordered by the Parliament, that this Act be forthwith printed and published. Hen: Scobell, Cleric. Parliamenti.']",1649,NA
"291","R209260","['An Act prohibiting trade with the Barbadas, Virginia, Bermudas and Antego.']","['Die Jovis, 3° Octobr. 1650. Ordered by the Parliament, that this Act be forthwith printed and published. Hen: Scobell, Cleric. Parliamenti.']",1650,NA
"292","R230594","['A declaration of the Parliament of the Commonwealth of England, relating to the affairs and proceedings between this Commonwealth and the States General of the United Provinces of the Low-Countreys,']","['and the present differences occcasioned sic on the States part. And th answer of the Parliament to three papers from the ambassadors extraordinary of the States General, upon occasion of the late fight between the fleets. With a narrative of the late engagement betvveen the English and Holland fleet. As also a collection of the proceedings in the treaty between the Lord Pauw, Ambassador Extraordinary from the States General of the United Provinces, and the Parliament of the Commonwealth of England. Friday the ninth of Iuly, 1652. Ordered by the Parliament, that no person whatsoever, without particular license from the Parliament, do presume to print the declaration ... Nor any the papers therewith printed, other then the printer to the Parliament. Hen: Scobell, Cleric. Parliamenti.']",1652,NA
"293","R235264","['By the Lord Protector.']","['A proclamation declaring His Highness pleasure and command for putting in execution the laws, statutes and ordinances made against Jesuits and priests, and for the speedy conviction of popish recusants.']",1655,"129-proclamations"
"294","R206919","['A letter from the Lord Lieutenant of Ireland, to the Honorable William Lenthall Esq; Speaker of the Parliament of England,']","['relating the good successes God hath lately given to the Parliament forces there. Die Lunæ, 25 Februarii, 1649. Ordered by the Parliament, that this letter be forthwith printed and published. Hen: Scobell, Cleric. Parliamenti.']",1650,"2700-a letter from lord lieutenant of ireland to honorable william lenthall speaker of parliament of england relating several successes it hath pleased god lately to give parliaments forces there"
"295","R212257","['By His Highness: a proclamation prohibiting horse-races for six moneths.']","NA",1655,"129-proclamations"
"296","R226587","['Instructions to be observed touching the collection appointed by the declaration of his Highness and the Council hereunto annexed, inviting the people of England and Wales to a day of solemn fasting and humiliation.']","NA",1655,"225-miscellaneous documents"
"297","R219514","['A declaration of the Parliament of England, in order to the uniting of Scotland into one Commonwealth with England.']","NA",1652,NA
"298","R225689","['By the Protector. A declaration of His Highness with the advice of the Council, in order to the securing the peace of this Commonwealth.']","NA",1655,"19827-orders in council 1655-11-24"
"299","R175150","['Several draughts of acts']","['heretofore prepared by persons appointed to consider of the inconvenience, delay, charge and irregularity in the proceedings of the law. Printed by an order of Parliament of the 12th of July, 1653. for the members of the House.']",1653,"79274-proceedings 1653-07-12"
"300","R211658","['An Act for taking away fines upon bills, declarations and original vvrits.']","NA",1653,NA
"301","R212926","['An Act for the tryal of Sir Iohn Stowel Knight of the Bath, David Ienkins Esq; Walter Slingsby Esq; Brown Bushel, William Davenant, otherwise called Sir William Davenant, and Colonel Gerrard.']","NA",1650,NA
